time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1455210332.1	2.55	0.275576486387	0.0204235136129	2.254	0	0	0.04761904762	0	0.0499999999989	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210332.3	2.55	0.275576486387	0.0204235136129	2.254	0	0.095238095238	0	0	0.0526315789484	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210332.5	2.55	0.275576486387	0.0204235136129	2.254	0	0	0	0	0.1	0	0.2	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210332.71	2.55	0.275576486387	0.0204235136129	2.254	0.0909090909091	0.0476190476201	0	0	0.0499999999989	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210332.91	2.557	0.275576486387	0.0274235136129	2.254	0	0	0	0	0.105263157895	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210333.11	2.546	0.275576486387	0.0164235136129	2.254	0	0.095238095238	0	0	0.0526315789485	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210333.31	2.565	0.275576486387	0.0354235136129	2.254	0	0.0526315789485	0	0	0.45	0.473684210526	0.0499999999989	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210333.51	2.565	0.275981994318	0.0350180056824	2.254	0.388888888889	0.095238095238	0	0	0.600000000001	0.526315789474	0.142857142858	0.049999999999	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210333.71	2.691	0.275576486387	0.161423513613	2.254	0	0	0	0	0.750000000001	0	0.050000000001	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210333.91	2.618	0.275576486387	0.0884235136129	2.254	0.095238095238	0.050000000001	0	0	0.149999999999	0.04761904762	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210334.11	2.542	0.275576486387	0.0124235136129	2.254	0	0.0499999999989	0	0	0.0499999999989	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210334.31	2.542	0.275576486387	0.0124235136129	2.254	0	0.0526315789484	0	0.0476190476201	0.157894736843	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210334.51	2.565	0.275576486387	0.0354235136129	2.254	0	0.049999999999	0	0	0.049999999999	0	0.0476190476201	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210334.71	2.55	0.275576486387	0.0204235136129	2.254	0	0	0	0	0.0526315789484	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
1455210334.91	2.542	0.275576486387	0.0124235136129	2.254	0	0.095238095238	0	0	0.105263157895	0	0	0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	
