time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem	volts_little_cluster	volts_big_cluster	volts_gpu	volts_mem
1513612590.12	3.031	0.275981994318	0.501018005682	2.254	0.0	0.0	0.0	0.0	0.0833333333349	0.333333333333	0.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612590.36	3.069	0.275576486387	0.539423513613	2.254	0.0416666666675	0.0	0.0	0.0	0.0869565217372	0.0833333333349	0.0	0.0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612590.6	3.019	0.275576486387	0.489423513613	2.254	0.0400000000009	0.0	0.0	0.0	0.0434782608704	0.0	0.0416666666676	0.0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612590.84	3.015	0.275576486387	0.485423513613	2.254	0.0	0.0	0.0	0.0	0.0	0.0	0.0400000000009	0.0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612591.08	3.015	0.275576486387	0.485423513613	2.254	0.0399999999974	0.0	0.0	0.0	0.185185185183	0.0	0.0	0.0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612591.32	3.023	0.275576486387	0.493423513613	2.254	0.0	0.0	0.0	0.0	0.0434782608704	0.0	0.0	0.0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612591.56	3.023	0.275576486387	0.493423513613	2.254	0.0	0.0	0.0	0.0	0.0416666666676	0.0	0.0769230769182	0.0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612591.8	3.023	0.275576486387	0.493423513613	2.254	0.0	0.0	0.0	0.0	0.0869565217372	0.319999999997	0.0909090909106	0.0	50.0	52.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612592.04	3.08	0.275981994318	0.550018005682	2.254	0.0869565217372	0.0	0.0	0.0	0.68181818182	0.181818181818	0.0800000000017	0.0416666666676	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612592.28	3.16	0.275981994318	0.630018005682	2.254	0.0799999999984	0.0	0.0	0.0	0.615384615384	0.52	0.0869565217372	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612592.52	3.168	0.275981994318	0.638018005682	2.254	0.0416666666675	0.0	0.0	0.0	0.565217391304	0.541666666666	0.0	0.041666666664	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612592.77	3.176	0.275981994318	0.646018005682	2.254	0.0416666666676	0.041666666664	0.0	0.0	0.52	0.541666666668	0.360000000001	0.0416666666675	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612593.01	3.176	0.275981994318	0.646018005682	2.254	0.120000000002	0.0	0.0	0.0	0.500000000002	0.521739130435	0.260869565216	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612593.25	3.176	0.275981994318	0.646018005682	2.254	0.0	0.0	0.0	0.0	0.52	0.541666666664	0.173913043478	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612593.49	3.172	0.275981994318	0.642018005682	2.254	0.115384615384	0.0400000000009	0.0	0.0	0.380952380952	0.560000000003	0.375000000001	0.173913043478	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612593.73	3.195	0.275981994318	0.665018005682	2.254	0.0434782608704	0.0	0.0	0.0	0.599999999997	0.478260869565	0.0869565217372	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612593.97	3.164	0.275981994318	0.634018005682	2.254	0.041666666664	0.0	0.0416666666676	0.0	0.478260869565	0.541666666668	0.217391304351	0.0416666666676	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612594.21	3.172	0.275981994318	0.642018005682	2.254	0.0416666666675	0.0	0.0	0.0	0.416666666667	0.47619047619	0.375	0.0833333333349	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612594.45	3.199	0.275981994318	0.669018005682	2.254	0.0416666666676	0.0	0.0	0.0	0.625000000003	0.518518518519	0.285714285713	0.119999999999	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
