time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1513655334.34	3.0	0.253360343875	0.492639656125	2.254	0.0526315789489	0.0500000000009	0	0	0.0500000000009	0.0500000000009	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655334.54	3.0	0.252983440379	0.493016559621	2.254	0	0.0999999999936	0	0	0	0.149999999995	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655334.74	3.015	0.252983440379	0.508016559621	2.254	0.0952380952319	0.100000000002	0	0	0.0476190476199	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655334.95	3.0	0.252983440379	0.493016559621	2.254	0.0999999999936	0.14285714286	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655335.15	3.0	0.253360343875	0.492639656125	2.254	0	0.0526315789489	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655335.35	2.992	0.253360343875	0.484639656125	2.254	0.0526315789484	0.0952380952397	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655335.55	3.0	0.253360343875	0.492639656125	2.254	0.0952380952397	0.0999999999936	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655335.75	3.0	0.253360343875	0.492639656125	2.254	0.0952380952397	0.14285714286	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655335.95	3.0	0.252983440379	0.493016559621	2.254	0	0.100000000002	0	0	0.0476190476199	0.100000000002	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655336.15	2.996	0.253360343875	0.488639656125	2.254	0	0.0526315789484	0	0	0	0.150000000003	0.0476190476203	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655336.35	3.008	0.252983440379	0.501016559621	2.254	0.0500000000009	0.0952380952406	0	0	0.0909090909113	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655336.55	3.0	0.252983440379	0.493016559621	2.254	0.100000000002	0.0999999999936	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655336.75	3.0	0.252983440379	0.493016559621	2.254	0.0952380952406	0.100000000002	0	0	0	0	0	0	47.0	49.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655336.95	2.996	0.253360343875	0.488639656125	2.254	0.0500000000009	0.100000000002	0	0	0	0	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655337.15	3.0	0.253360343875	0.492639656125	2.254	0	0.0526315789484	0	0	0	0.0499999999923	0	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655337.35	3.015	0.253360343875	0.507639656125	2.254	0.0499999999927	0.0500000000014	0	0	0	0.200000000004	0.0476190476199	0	47.0	50.0	50.0	48.0	47.0	200000000.0	200000000.0	600000000.0	825000000.0	
