[PARSEC] Benchmarks to run:  parsec.blackscholes

[PARSEC] [========== Running benchmark parsec.blackscholes [1] ==========]
[PARSEC] Deleting old run directory.
[PARSEC] Setting up run directory.
[PARSEC] Unpacking benchmark input 'native'.
in_10M.txt
[PARSEC] Running 'sudo perf stat -I 200 -aA -C 4-7 -d -v -x , taskset --all-tasks 0xf0 /home/odroid/PARSEC/parsec-3.0/bin/../pkgs/apps/blackscholes/inst/arm-linux.gcc-openmp/bin/blackscholes 4 in_10M.txt prices.txt':
[PARSEC] [---------- Beginning of output ----------]
PARSEC Benchmark Suite Version 3.0-beta-20150206
     0.607356524,CPU4,106195511,,L1-dcache-loads,174884123,86.20,524.841,M/sec
     0.607356524,CPU5,1289151,,L1-dcache-loads,174871957,86.19,6.371,M/sec
     0.607356524,CPU6,103505,,L1-dcache-loads,174887832,86.20,0.512,M/sec
     0.607356524,CPU7,79376,,L1-dcache-loads,174888707,86.20,0.392,M/sec
     0.607356524,CPU4,485498,,L1-dcache-load-misses,174887166,86.20,0.61,of all L1-dcache hits
     0.607356524,CPU5,20677,,L1-dcache-load-misses,174876375,86.20,0.03,of all L1-dcache hits
     0.607356524,CPU6,2013,,L1-dcache-load-misses,174873707,86.19,0.00,of all L1-dcache hits
     0.607356524,CPU7,985,,L1-dcache-load-misses,174886165,86.20,0.00,of all L1-dcache hits
     0.607356524,CPU4,1949024,,LLC-loads,176037916,86.77,9.633,M/sec
     0.607356524,CPU5,176387,,LLC-loads,176054542,86.78,0.872,M/sec
     0.607356524,CPU6,20127,,LLC-loads,176054873,86.78,0.099,M/sec
     0.607356524,CPU7,9318,,LLC-loads,176011751,86.76,0.046,M/sec
     0.607356524,CPU4,53984,,LLC-load-misses,154871291,76.34,3.55,of all LL-cache hits
     0.607356524,CPU5,15541,,LLC-load-misses,154873164,76.34,1.02,of all LL-cache hits
     0.607356524,CPU6,2639,,LLC-load-misses,154765293,76.33,0.17,of all LL-cache hits
     0.607356524,CPU7,173,,LLC-load-misses,154763874,76.33,0.01,of all LL-cache hits
     0.810239639,CPU4,202.881791,,cpu-clock,202882041,100.00,,,,
     0.810239639,CPU5,202.883416,,cpu-clock,202883457,100.00,,,,
     0.810239639,CPU6,202.883833,,cpu-clock,202883708,100.00,,,,
     0.810239639,CPU7,202.884207,,cpu-clock,202884332,100.00,,,,
     0.810239639,CPU4,341,,context-switches,202881041,100.00,0.002,M/sec
     0.810239639,CPU5,1,,context-switches,202883458,100.00,0.005,K/sec
     0.810239639,CPU6,4,,context-switches,202883083,100.00,0.020,K/sec
     0.810239639,CPU7,0,,context-switches,202883208,100.00,0.000,K/sec
     0.810239639,CPU4,5,,cpu-migrations,202880916,100.00,0.025,K/sec
     0.810239639,CPU5,1,,cpu-migrations,202882833,100.00,0.005,K/sec
     0.810239639,CPU6,2,,cpu-migrations,202883166,100.00,0.010,K/sec
     0.810239639,CPU7,0,,cpu-migrations,202883374,100.00,0.000,K/sec
     0.810239639,CPU4,0,,page-faults,202880707,100.00,0.000,K/sec
     0.810239639,CPU5,407,,page-faults,202882499,100.00,0.002,M/sec
     0.810239639,CPU6,0,,page-faults,202882541,100.00,0.000,K/sec
     0.810239639,CPU7,0,,page-faults,202882291,100.00,0.000,K/sec
     0.810239639,CPU4,38142943,,cycles,174867291,86.19,0.188,GHz
     0.810239639,CPU5,400876201,,cycles,174878042,86.20,1.980,GHz
     0.810239639,CPU6,7904614,,cycles,174880749,86.20,0.039,GHz
     0.810239639,CPU7,6662414,,cycles,174884375,86.20,0.033,GHz
     0.810239639,CPU4,6287848,,instructions,177292125,87.39,0.03,insn per cycle
     0.810239639,CPU5,563482817,,instructions,177279624,87.38,2.35,insn per cycle
     0.810239639,CPU6,476455,,instructions,177266792,87.38,0.00,insn per cycle
     0.810239639,CPU7,310015,,instructions,177292417,87.39,0.00,insn per cycle
     0.810239639,CPU4,1650280,,branches,178855291,88.16,8.151,M/sec
     0.810239639,CPU5,103050028,,branches,178865209,88.17,508.954,M/sec
     0.810239639,CPU6,118745,,branches,178877166,88.17,0.586,M/sec
     0.810239639,CPU7,77761,,branches,178864790,88.17,0.384,M/sec
     0.810239639,CPU4,50539,,branch-misses,178890500,88.18,0.09,of all branches
     0.810239639,CPU5,3323354,,branch-misses,178883457,88.18,5.71,of all branches
     0.810239639,CPU6,6878,,branch-misses,178880998,88.17,0.01,of all branches
     0.810239639,CPU7,2513,,branch-misses,178863291,88.17,0.00,of all branches
     0.810239639,CPU4,1567817,,L1-dcache-loads,178860625,88.16,7.743,M/sec
     0.810239639,CPU5,105533688,,L1-dcache-loads,178861751,88.16,521.221,M/sec
     0.810239639,CPU6,107088,,L1-dcache-loads,178898584,88.18,0.529,M/sec
     0.810239639,CPU7,80251,,L1-dcache-loads,178870957,88.17,0.396,M/sec
     0.810239639,CPU4,23889,,L1-dcache-load-misses,178875041,88.17,0.04,of all L1-dcache hits
     0.810239639,CPU5,485351,,L1-dcache-load-misses,178877248,88.17,0.81,of all L1-dcache hits
     0.810239639,CPU6,2956,,L1-dcache-load-misses,178854125,88.16,0.00,of all L1-dcache hits
     0.810239639,CPU7,961,,L1-dcache-load-misses,178875166,88.17,0.00,of all L1-dcache hits
     0.810239639,CPU4,187651,,LLC-loads,177705791,87.59,0.927,M/sec
     0.810239639,CPU5,1923858,,LLC-loads,177713375,87.60,9.502,M/sec
     0.810239639,CPU6,29569,,LLC-loads,177712624,87.60,0.146,M/sec
     0.810239639,CPU7,9783,,LLC-loads,177712583,87.59,0.048,M/sec
     0.810239639,CPU4,16983,,LLC-load-misses,146876375,72.39,1.43,of all LL-cache hits
     0.810239639,CPU5,53237,,LLC-load-misses,146888707,72.40,4.48,of all LL-cache hits
     0.810239639,CPU6,5510,,LLC-load-misses,146880915,72.40,0.46,of all LL-cache hits
     0.810239639,CPU7,229,,LLC-load-misses,146892208,72.40,0.02,of all LL-cache hits
     1.013238837,CPU4,203.003666,,cpu-clock,203003708,100.00,,,,
     1.013238837,CPU5,203.003791,,cpu-clock,203003708,100.00,,,,
     1.013238837,CPU6,203.003666,,cpu-clock,203003708,100.00,,,,
     1.013238837,CPU7,203.003458,,cpu-clock,203003458,100.00,,,,
     1.013238837,CPU4,169,,context-switches,203002791,100.00,0.834,K/sec
     1.013238837,CPU5,0,,context-switches,203002833,100.00,0.000,K/sec
     1.013238837,CPU6,32,,context-switches,203002666,100.00,0.158,K/sec
     1.013238837,CPU7,0,,context-switches,203002624,100.00,0.000,K/sec
     1.013238837,CPU4,3,,cpu-migrations,203002291,100.00,0.015,K/sec
     1.013238837,CPU5,0,,cpu-migrations,203002416,100.00,0.000,K/sec
     1.013238837,CPU6,2,,cpu-migrations,203002333,100.00,0.010,K/sec
     1.013238837,CPU7,0,,cpu-migrations,203002541,100.00,0.000,K/sec
     1.013238837,CPU4,0,,page-faults,203002833,100.00,0.000,K/sec
     1.013238837,CPU5,413,,page-faults,203002416,100.00,0.002,M/sec
     1.013238837,CPU6,0,,page-faults,203002958,100.00,0.000,K/sec
     1.013238837,CPU7,0,,page-faults,203004166,100.00,0.000,K/sec
     1.013238837,CPU4,31502333,,cycles,179015334,88.18,0.156,GHz
     1.013238837,CPU5,401193862,,cycles,179007375,88.18,1.980,GHz
     1.013238837,CPU6,11310695,,cycles,178985375,88.17,0.056,GHz
     1.013238837,CPU7,6470418,,cycles,179008415,88.18,0.032,GHz
     1.013238837,CPU4,4854982,,instructions,176584207,86.99,0.02,insn per cycle
     1.013238837,CPU5,569734962,,instructions,176589998,86.99,2.88,insn per cycle
     1.013238837,CPU6,424499,,instructions,176598957,86.99,0.00,insn per cycle
     1.013238837,CPU7,306199,,instructions,176613959,87.00,0.00,insn per cycle
     1.013238837,CPU4,1510430,,branches,175014165,86.21,7.456,M/sec
     1.013238837,CPU5,104045425,,branches,175012957,86.21,513.602,M/sec
     1.013238837,CPU6,267861,,branches,175015999,86.21,1.322,M/sec
     1.013238837,CPU7,75200,,branches,175023874,86.21,0.371,M/sec
     1.013238837,CPU4,42067,,branch-misses,175010083,86.21,0.09,of all branches
     1.013238837,CPU5,3355717,,branch-misses,175031793,86.22,7.17,of all branches
     1.013238837,CPU6,8338,,branch-misses,175024126,86.21,0.02,of all branches
     1.013238837,CPU7,2517,,branch-misses,174998666,86.20,0.01,of all branches
     1.013238837,CPU4,1525493,,L1-dcache-loads,178353624,87.85,7.530,M/sec
     1.013238837,CPU5,106587372,,L1-dcache-loads,178333498,87.84,526.149,M/sec
     1.013238837,CPU6,264061,,L1-dcache-loads,178335373,87.85,1.303,M/sec
     1.013238837,CPU7,74330,,L1-dcache-loads,178344291,87.85,0.367,M/sec
     1.013238837,CPU4,22165,,L1-dcache-load-misses,178991499,88.17,0.05,of all L1-dcache hits
     1.013238837,CPU5,486653,,L1-dcache-load-misses,178991207,88.17,1.00,of all L1-dcache hits
     1.013238837,CPU6,4542,,L1-dcache-load-misses,178994584,88.17,0.01,of all L1-dcache hits
     1.013238837,CPU7,946,,L1-dcache-load-misses,179006582,88.18,0.00,of all L1-dcache hits
     1.013238837,CPU4,156380,,LLC-loads,179003166,88.18,0.772,M/sec
     1.013238837,CPU5,1909497,,LLC-loads,179009918,88.18,9.426,M/sec
     1.013238837,CPU6,36715,,LLC-loads,179010541,88.18,0.181,M/sec
     1.013238837,CPU7,9797,,LLC-loads,178984001,88.17,0.048,M/sec
     1.013238837,CPU4,22571,,LLC-load-misses,155018875,76.36,2.30,of all LL-cache hits
     1.013238837,CPU5,52067,,LLC-load-misses,155005541,76.36,5.30,of all LL-cache hits
     1.013238837,CPU6,4902,,LLC-load-misses,154995334,76.35,0.50,of all LL-cache hits
     1.013238837,CPU7,199,,LLC-load-misses,155003749,76.36,0.02,of all LL-cache hits
     1.215841455,CPU4,202.602082,,cpu-clock,202602082,100.00,,,,
     1.215841455,CPU5,202.602540,,cpu-clock,202602582,100.00,,,,
     1.215841455,CPU6,202.602332,,cpu-clock,202602332,100.00,,,,
     1.215841455,CPU7,202.602166,,cpu-clock,202602124,100.00,,,,
     1.215841455,CPU4,481,,context-switches,202603749,100.00,0.002,M/sec
     1.215841455,CPU5,0,,context-switches,202603665,100.00,0.000,K/sec
     1.215841455,CPU6,0,,context-switches,202603874,100.00,0.000,K/sec
     1.215841455,CPU7,0,,context-switches,202603791,100.00,0.000,K/sec
     1.215841455,CPU4,1,,cpu-migrations,202603958,100.00,0.005,K/sec
     1.215841455,CPU5,0,,cpu-migrations,202603999,100.00,0.000,K/sec
     1.215841455,CPU6,0,,cpu-migrations,202603874,100.00,0.000,K/sec
     1.215841455,CPU7,0,,cpu-migrations,202603749,100.00,0.000,K/sec
     1.215841455,CPU4,0,,page-faults,202604374,100.00,0.000,K/sec
     1.215841455,CPU5,413,,page-faults,202604624,100.00,0.002,M/sec
     1.215841455,CPU6,0,,page-faults,202603999,100.00,0.000,K/sec
     1.215841455,CPU7,0,,page-faults,202602666,100.00,0.000,K/sec
     1.215841455,CPU4,42124020,,cycles,178593789,88.15,0.208,GHz
     1.215841455,CPU5,400538546,,cycles,178597708,88.15,1.977,GHz
     1.215841455,CPU6,7122020,,cycles,178608458,88.16,0.035,GHz
     1.215841455,CPU7,6408105,,cycles,178595167,88.15,0.032,GHz
     1.215841455,CPU4,9125162,,instructions,178599918,88.15,0.05,insn per cycle
     1.215841455,CPU5,568226384,,instructions,178608081,88.16,3.30,insn per cycle
     1.215841455,CPU6,379835,,instructions,178590916,88.15,0.00,insn per cycle
     1.215841455,CPU7,312889,,instructions,178602664,88.15,0.00,insn per cycle
     1.215841455,CPU4,1956935,,branches,178608622,88.16,9.660,M/sec
     1.215841455,CPU5,103840783,,branches,178592083,88.15,512.582,M/sec
     1.215841455,CPU6,88395,,branches,178605080,88.16,0.436,M/sec
     1.215841455,CPU7,73104,,branches,178607000,88.16,0.361,M/sec
     1.215841455,CPU4,47982,,branch-misses,178605792,88.16,0.12,of all branches
     1.215841455,CPU5,3350576,,branch-misses,178616417,88.16,8.52,of all branches
     1.215841455,CPU6,2847,,branch-misses,178603666,88.15,0.01,of all branches
     1.215841455,CPU7,2408,,branch-misses,178608999,88.16,0.01,of all branches
     1.215841455,CPU4,1368392,,L1-dcache-loads,175273915,86.51,6.755,M/sec
     1.215841455,CPU5,106298735,,L1-dcache-loads,175267083,86.51,524.715,M/sec
     1.215841455,CPU6,91510,,L1-dcache-loads,175282625,86.51,0.452,M/sec
     1.215841455,CPU7,76076,,L1-dcache-loads,175261915,86.50,0.376,M/sec
     1.215841455,CPU4,26846,,L1-dcache-load-misses,174602499,86.17,0.07,of all L1-dcache hits
     1.215841455,CPU5,485044,,L1-dcache-load-misses,174621707,86.18,1.19,of all L1-dcache hits
     1.215841455,CPU6,1344,,L1-dcache-load-misses,174624374,86.19,0.00,of all L1-dcache hits
     1.215841455,CPU7,912,,L1-dcache-load-misses,174628248,86.19,0.00,of all L1-dcache hits
     1.215841455,CPU4,225821,,LLC-loads,175300749,86.52,1.115,M/sec
     1.215841455,CPU5,1902991,,LLC-loads,175270708,86.51,9.394,M/sec
     1.215841455,CPU6,16095,,LLC-loads,175289042,86.52,0.079,M/sec
     1.215841455,CPU7,8837,,LLC-loads,175283168,86.52,0.044,M/sec
     1.215841455,CPU4,20317,,LLC-load-misses,154601125,76.31,2.37,of all LL-cache hits
     1.215841455,CPU5,51935,,LLC-load-misses,154616582,76.31,6.07,of all LL-cache hits
     1.215841455,CPU6,1938,,LLC-load-misses,154596833,76.31,0.23,of all LL-cache hits
