time,temp4,temp5,temp6,temp7,big_dyn,big_tot,little_dyn,little_tot,0_tot,1_tot,2_tot,3_tot,4_tot,5_tot,6_tot,7_tot
1513655329.33,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.013149218680638631,0.07191835081644196,0.01810133972906758,0.024432445019472712,0.014692283033950832,0.014692283033950832,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655329.53,47.0,49.0,50.0,48.0,0.004166793667602519,0.06640038400147256,0.012836142045326371,0.0716052741811297,0.021110354056614017,0.021110354056614017,0.014692283033950832,0.014692283033950832,0.01660009600036814,0.01660009600036814,0.01660009600036814,0.01660009600036814
1513655329.73,47.0,49.0,50.0,48.0,0.050659438844692026,0.11289302917856206,0.009861914008830968,0.06863104614463429,0.01950297279432378,0.01974350728240885,0.014692283033950832,0.014692283033950832,0.06621783642815954,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655329.93,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.0032873046668461478,0.06243334029870957,0.01588227713012664,0.016978045352651218,0.014786508907965856,0.014786508907965856,0.015558397583103893,0.015558397579831336,0.01555839758346751,0.01555839758346751
1513655330.13,47.0,49.0,50.0,48.0,0.004375133351183072,0.0666087236850531,0.012836142045260622,0.07160527418106395,0.014692283033950832,0.027528425079211452,0.014692283033950832,0.014692283033950832,0.016652180921263277,0.016652180921263277,0.016652180921263277,0.016652180921263277
1513655330.33,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.00972185340878773,0.06886788904065115,0.019528876424440025,0.019765994800279418,0.014786508907965856,0.014786508907965856,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655330.54,47.0,49.0,50.0,48.0,0.004375133351226823,0.06660872368509686,0.009392299056404985,0.06816143119220831,0.020741560392700066,0.018035304731606583,0.014692283033950832,0.014692283033950832,0.016652180921274216,0.016652180921274216,0.016652180921274216,0.016652180921274216
1513655330.74,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009861914009370087,0.06863104614517342,0.014692283033950832,0.02455419704332092,0.014692283033950832,0.014692283033950832,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655330.94,47.0,50.0,50.0,48.0,0.008333587339196081,0.07056717767306613,0.006261532702736685,0.06540756833460011,0.016873686475541966,0.018960864043126427,0.014786508907965856,0.014786508907965856,0.01764179441826653,0.01764179441826653,0.01764179441826653,0.01764179441826653
1513655331.14,47.0,49.0,50.0,48.0,0.004166793666876246,0.06640038400074628,0.010034930044770601,0.06880406218057393,0.014692283033950832,0.024727213078721434,0.014692283033950832,0.014692283033950832,0.019725191250343756,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655331.34,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.012836142044195538,0.07160527417999887,0.023102169200867724,0.019118538911229478,0.014692283033950832,0.014692283033950832,0.01555839758346751,0.01555839758346751,0.015558397579467718,0.01555839758346751
1513655331.54,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009861914009370087,0.06863104614517342,0.01950297279461658,0.01974350728265517,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655331.74,47.0,49.0,50.0,48.0,0.01291706037802075,0.0751506507118908,0.0034603207021809156,0.06222945283798424,0.0158457232680096,0.01699916350207298,0.014692283033950832,0.014692283033950832,0.0187876626779727,0.0187876626779727,0.0187876626779727,0.0187876626779727
1513655331.94,47.0,50.0,50.0,48.0,0.007954787914564622,0.07018837824843466,0.008965376371735854,0.06811141200359927,0.02375188527970171,0.014786508907965856,0.014786508907965856,0.014786508907965856,0.01555839758346751,0.02094712488041969,0.01812445820107995,0.01555839758346751
1513655332.14,47.0,49.0,50.0,48.0,0.004375133351183072,0.0666087236850531,0.006747625373436311,0.06551675750923965,0.014692283033950832,0.021439908407387142,0.014692283033950832,0.014692283033950832,0.01555839758346751,0.019933530934650584,0.01555839758346751,0.01555839758346751
1513655332.34,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.0100349300435543,0.06880406217935763,0.019581095106447635,0.019838401005008333,0.014692283033950832,0.014692283033950832,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655332.54,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.012836142045260622,0.07160527418106395,0.01911853891136794,0.023102169201794344,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655332.74,47.0,49.0,50.0,48.0,0.02937589538023692,0.09160948571410696,0.0067476253735020576,0.06551675750930538,0.01798380760638555,0.018148383835018173,0.014692283033950832,0.014692283033950832,0.02290237142852674,0.02290237142852674,0.02290237142852674,0.02290237142852674
1513655332.94,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.012252681042991247,0.07102181317879458,0.020661537901045766,0.020975709209847145,0.014692283033950832,0.014692283033950832,0.015558397580063431,0.01555839758346751,0.015558397582871796,0.01555839758346751
1513655333.14,47.0,49.0,50.0,48.0,0.004375133351226823,0.06660872368509686,0.009861914009370087,0.06863104614517342,0.01733816240231971,0.021908317674952046,0.014692283033950832,0.014692283033950832,0.016652180921274216,0.016652180921274216,0.016652180921274216,0.016652180921274216
1513655333.34,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.012836142044767528,0.07160527418057086,0.018970997048867635,0.023249711063801554,0.014692283033950832,0.014692283033950832,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655333.54,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,-4.409247838680264e-12,0.05914603562745417,0.014786508905815003,0.01478650890570746,0.014786508907965856,0.014786508907965856,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655333.74,47.0,49.0,50.0,48.0,0.0548262325163381,0.11705982285020813,0.012836142045260622,0.07160527418106395,0.017901318545265988,0.017901318545265988,0.017901318545265988,0.017901318545265988,0.029264955712552033,0.029264955712552033,0.029264955712552033,0.029264955712552033
1513655333.94,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009705375691756692,0.06885141132362012,0.01952083851369319,0.019757554993995216,0.014786508907965856,0.014786508907965856,0.015558397583131527,0.015558397580107684,0.01555839758346751,0.015558397583163526
1513655334.14,47.0,49.0,50.0,48.0,0.008750266706365938,0.07098385704023598,0.006747625373469184,0.06551675750927251,0.016868936380213372,0.019263255061157475,0.014692283033950832,0.014692283033950832,0.017745964260058995,0.017745964260058995,0.017745964260058995,0.017745964260058995
1513655334.34,47.0,50.0,50.0,48.0,0.013125400060875031,0.07535899039474507,0.0065746093375624245,0.06572064496942584,0.018158103440067384,0.017989523713426752,0.014786508907965856,0.014786508907965856,0.022121097613905027,0.022121097613905027,0.01555839758346751,0.01555839758346751
1513655334.54,47.0,49.0,50.0,48.0,0.004166793667602519,0.06640038400147256,0.012836142044747806,0.07160527418055114,0.014692283033950832,0.02752842507869864,0.014692283033950832,0.014692283033950832,0.01555839758346751,0.01972519125107003,0.01555839758346751,0.01555839758346751
1513655334.74,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.01596690839831091,0.07473604053411424,0.02248101883766564,0.022870455628546935,0.014692283033950832,0.014692283033950832,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655334.95,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.0034603207022137882,0.06222945283801712,0.016117120970086107,0.016727765800029347,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655335.15,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.00972185340932685,0.06886788904119027,0.014786508907965856,0.024508362317292705,0.014786508907965856,0.014786508907965856,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655335.35,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.012836142044708359,0.07198217767657178,0.019355305228971838,0.02305385463166823,0.014786508907965856,0.014786508907965856,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655335.55,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.01565383176348517,0.0747998673953486,0.02242252440266508,0.0228043251767518,0.014786508907965856,0.014786508907965856,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655335.75,47.0,50.0,50.0,48.0,0.012917060377985748,0.07515065071185578,0.006574609338114692,0.06572064496997812,0.01741635264320676,0.01873127451083964,0.014786508907965856,0.014786508907965856,0.018787662677963946,0.018787662677963946,0.018787662677963946,0.018787662677963946
1513655335.95,47.0,49.0,50.0,48.0,0.017292193733212363,0.07952578406708241,0.0034603207021809156,0.06222945283798424,0.014692283033950832,0.01815260373613175,0.014692283033950832,0.014692283033950832,0.021136524594173242,0.027272464305974145,0.01555839758346751,0.01555839758346751
1513655336.15,47.0,50.0,50.0,48.0,0.007954787914564622,0.07018837824843466,0.009548837374051251,0.06869487300591468,0.014786508907965856,0.024335346282017105,0.014786508907965856,0.014786508907965856,0.01555839758346751,0.021596369133067634,0.017475213948432006,0.01555839758346751
1513655336.35,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.013149218680086366,0.0719183508158897,0.019219063235267404,0.023314721512720626,0.014692283033950832,0.014692283033950832,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655336.55,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.012836142045319795,0.07160527418112313,0.02111035405688029,0.02111035405634117,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655336.75,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009861914009370087,0.06863104614517342,0.019502972794634692,0.01974350728263706,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655336.95,47.0,50.0,50.0,48.0,0.004375133350430549,0.0666087236843006,0.0034603207021809156,0.06260635633404434,0.015939949142024623,0.017093389376088005,0.014786508907965856,0.014786508907965856,0.01665218092107515,0.01665218092107515,0.01665218092107515,0.01665218092107515
1513655337.15,47.0,50.0,50.0,48.0,0.02166732708836898,0.08390091742223901,0.006574609337595298,0.06572064496945872,0.014786508907965856,0.021361118245561153,0.014786508907965856,0.014786508907965856,0.01555839758346751,0.03722572467183649,0.01555839758346751,0.01555839758346751
1513655337.35,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.01553998571370753,0.07468602134557095,0.02255650176414363,0.02255650176549561,0.014786508907965856,0.014786508907965856,0.01555839758346751,0.015558397580236909,0.01555839758269832,0.01555839758346751
1513655337.55,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009392299056339237,0.06816143119214256,0.02011091710510223,0.018665948019138668,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655337.75,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.006747625373436311,0.06551675750923965,0.014692283033950832,0.021439908407387142,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655337.95,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009392299056339237,0.06816143119214256,0.01926801847165081,0.019508846652590093,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655338.15,47.0,50.0,50.0,48.0,0.004375133351183072,0.0666087236850531,0.009861914008817821,0.06900794964068124,0.014786508907965856,0.024648422916783676,0.014786508907965856,0.014786508907965856,0.016652180921263277,0.016652180921263277,0.016652180921263277,0.016652180921263277
1513655338.35,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.006920641408803951,0.06568977354460728,0.016999163503678257,0.019306043973027355,0.014692283033950832,0.014692283033950832,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655338.55,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.018357675432484337,0.07750371106434775,0.023965346624164427,0.02396534662425162,0.014786508907965856,0.014786508907965856,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655338.75,47.0,49.0,50.0,48.0,0.020833968353959263,0.08306755868782931,0.009861914009402959,0.06863104614520629,0.019508566619931753,0.01973791345737287,0.014692283033950832,0.014692283033950832,0.020766889671957327,0.020766889671957327,0.020766889671957327,0.020766889671957327
1513655338.95,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.0032873046668461478,0.06243334029870957,0.01588227713025375,0.01697804535252411,0.014786508907965856,0.014786508907965856,0.015558397582667551,0.015558397580267676,0.01555839758346751,0.01555839758346751
1513655339.15,47.0,50.0,50.0,48.0,0.008333587339196081,0.07056717767306613,0.012679603727068665,0.07182563935893209,0.014786508907965856,0.02746611263503452,0.014786508907965856,0.014786508907965856,0.01764179441826653,0.01764179441826653,0.01764179441826653,0.01764179441826653
1513655339.35,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009861914008870416,0.06863104614467375,0.01724907555487136,0.02199740452190072,0.014692283033950832,0.014692283033950832,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655339.56,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.006747625373469184,0.06551675750927251,0.01694149149149799,0.019190699949872856,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655339.76,47.0,49.0,50.0,48.0,0.01212158158610568,0.07435517191997572,0.010034930044704854,0.06880406218050818,0.01958109510703323,0.019838401005573287,0.014692283033950832,0.014692283033950832,0.01858879297999393,0.01858879297999393,0.01858879297999393,0.01858879297999393
1513655339.96,47.0,50.0,50.0,48.0,0.09187780045327405,0.1541113907871441,0.006574609338114692,0.06572064496997812,0.019094011577765732,0.017053615576280674,0.014786508907965856,0.014786508907965856,0.04714139148930741,0.01555839758346751,0.07585320413090167,0.01555839758346751
1513655340.16,47.0,50.0,50.0,48.0,0.14737291301005187,0.20960650334392192,0.010034930044152589,0.069180965676016,0.014786508907965856,0.024821438952118444,0.014786508907965856,0.014786508907965856,0.03661167087101879,0.1418780373059681,0.01555839758346751,0.01555839758346751
1513655340.36,47.0,50.0,51.0,48.0,0.10004192489626797,0.16427177011372568,0.01565383176354434,0.07517876106813987,0.020279105348356377,0.02513719106748573,0.014881232326148883,0.014881232326148883,0.056699493293480716,0.05466739169401301,0.03684742382186751,0.016057461304364428
1513655340.56,47.0,50.0,51.0,48.0,0.004375133351183072,0.06860497856864078,0.006574609338134416,0.06609953864272995,0.01751107606141259,0.01882599792901959,0.014881232326148883,0.014881232326148883,0.016057461304364428,0.018675766678788876,0.0176229515806818,0.016248799004805685
1513655340.76,47.0,50.0,50.0,48.0,0.030044775417543128,0.09227836575141317,0.013149218680086366,0.07229525431194979,0.021361118247976166,0.021361118248041912,0.014786508907965856,0.014786508907965856,0.04560317300101064,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655340.96,47.0,50.0,50.0,48.0,0.008333587339196081,0.07056717767306613,0.0065746093375624245,0.06572064496942584,0.018073813576609,0.018073813576885134,0.014786508907965856,0.014786508907965856,0.02133716252669557,0.01555839758346751,0.018113219979435533,0.01555839758346751
1513655341.16,47.0,49.0,50.0,48.0,0.008750266705648414,0.07098385703951846,0.009861914009370087,0.06863104614517342,0.014692283033950832,0.02455419704332092,0.014692283033950832,0.014692283033950832,0.01555839758346751,0.01555839758346751,0.024308664289115926,0.01555839758346751
1513655341.36,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.0069206414087710786,0.0660666770406345,0.01709338937755314,0.01940026984714965,0.014786508907965856,0.014786508907965856,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655341.56,47.0,49.0,50.0,48.0,0.004166793667602519,0.06640038400147256,0.012836142044747806,0.07160527418055114,0.021110354056324734,0.021110354056324734,0.014692283033950832,0.014692283033950832,0.01660009600036814,0.01660009600036814,0.01660009600036814,0.01660009600036814
1513655341.76,47.0,50.0,50.0,48.0,0.013147330554686693,0.07538092088855673,0.01299268036304496,0.07213871599490838,0.021124401767711694,0.021441296411264976,0.014786508907965856,0.014786508907965856,0.028705728138154203,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655341.96,47.0,49.0,50.0,48.0,0.07416892734900579,0.13640251768287584,0.0065746093375624245,0.06534374147336575,0.016355738408517183,0.01801919378309019,0.014692283033950832,0.01627652624780755,0.04153917280166724,0.03906481325701097,0.040240134040730104,0.01555839758346751
1513655342.16,47.0,50.0,50.0,48.0,0.0046054035277790124,0.06683899386164906,0.00954883737399208,0.0686948730058555,0.014786508907965856,0.024335346281957937,0.014786508907965856,0.014786508907965856,0.018818402327869535,0.01664506583157073,0.01581712811874128,0.01555839758346751
1513655342.36,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.012679603727594631,0.07182563935945806,0.019151618387960742,0.023101003155565604,0.014786508907965856,0.014786508907965856,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655342.56,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009861914009402959,0.06900794964126639,0.017343301428918392,0.02209163039641628,0.014786508907965856,0.014786508907965856,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655342.76,47.0,50.0,50.0,48.0,0.04543267134349932,0.10766626167736937,0.01285261976296227,0.0719986553948257,0.019070715495642796,0.023354922083251187,0.014786508907965856,0.014786508907965856,0.026916565419342342,0.026916565419342342,0.026916565419342342,0.026916565419342342
1513655342.96,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009392299055813267,0.06853833468767669,0.021650112064120274,0.017315204807624704,0.014786508907965856,0.014786508907965856,0.01555839758273384,0.015558397580629364,0.015558397583039535,0.01555839758346751
1513655343.16,47.0,49.0,50.0,48.0,0.004375133351183072,0.0666087236850531,0.009861914009402959,0.06863104614520629,0.014692283033950832,0.024554197043353793,0.014692283033950832,0.014692283033950832,0.016652180921263277,0.016652180921263277,0.016652180921263277,0.016652180921263277
1513655343.36,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.0034603207021809156,0.06260635633404434,0.01593994914203231,0.017093389376080313,0.014786508907965856,0.014786508907965856,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655343.56,47.0,49.0,50.0,48.0,0.05416831772571897,0.11640190805958901,0.009861914009370087,0.06863104614517342,0.014692283033950832,0.02455419704332092,0.014692283033950832,0.014692283033950832,0.029100477014897253,0.029100477014897253,0.029100477014897253,0.029100477014897253
1513655343.76,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.01769563590610451,0.07684167153796793,0.020685054209992827,0.026583599512043393,0.014786508907965856,0.014786508907965856,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655343.97,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.006574609338180437,0.06534374147398377,0.01894049214483607,0.01701868326124603,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655344.17,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.006574609338114692,0.06534374147391803,0.014692283033950832,0.021266892372065523,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655344.37,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009861914008804672,0.068631046144608,0.014692283033950832,0.024554197042755504,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655344.57,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009392299056339237,0.06816143119214256,0.017823049385700743,0.02095381573854016,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655344.77,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.01314921868015211,0.07191835081595543,0.014692283033950832,0.02784150171410294,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655344.97,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.006591087055757169,0.0653602191915605,0.017987826561984308,0.017987826561674525,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655345.17,47.0,49.0,50.0,48.0,0.06125186696753654,0.12348545730140659,0.006747625373469184,0.06551675750927251,0.017897405086345835,0.018234786355025016,0.014692283033950832,0.014692283033950832,0.030871364325351647,0.030871364325351647,0.030871364325351647,0.030871364325351647
1513655345.37,47.0,50.0,50.0,48.0,0.004166793666911247,0.06640038400078128,0.00972185340932685,0.06886788904119027,0.0195227964663289,0.019772074758929663,0.014786508907965856,0.014786508907965856,0.019427563131308695,0.01555839758346751,0.015856025702537573,0.01555839758346751
1513655345.57,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.009861914009402959,0.06900794964126639,0.018296681690979904,0.021138250134354764,0.014786508907965856,0.014786508907965856,0.015558397579467718,0.01555839758346751,0.01555839758346751,0.01555839758346751
1513655345.77,47.0,49.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.012836142044708359,0.07160527418051169,0.018970997048876437,0.023249711063733587,0.014692283033950832,0.014692283033950832,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
1513655345.97,47.0,50.0,50.0,48.0,-3.999792546379524e-12,0.06223359032987025,0.006747625373436311,0.06589366100529974,0.018078033480510118,0.018242609708857903,0.014786508907965856,0.014786508907965856,0.015558397582467562,0.015558397582467562,0.015558397582467562,0.015558397582467562
