time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1513655904.03	3.031	0.315309819783	0.461690180217	2.254	0.0500000000009	0.0526315789489	0	0	0.0952380952397	0.0500000000009	0.0476190476203	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655904.23	3.031	0.315309819783	0.461690180217	2.254	0.173913043474	0.0526315789484	0	0	0.111111111113	0	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655904.43	3.023	0.315309819783	0.453690180217	2.254	0	0.14285714286	0	0	0.571428571426	0.473684210526	0.105263157897	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655904.63	3.157	0.315309819783	0.587690180217	2.254	0.0526315789484	0.0999999999936	0	0	0.250000000005	0.250000000005	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655904.83	3.042	0.31246201539	0.47553798461	2.254	0	0.100000000002	0	0	0.0952380952397	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655905.03	3.042	0.315309819783	0.472690180217	2.254	0.100000000002	0.100000000002	0	0	0.100000000002	0	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655905.23	3.031	0.315309819783	0.461690180217	2.254	0.0952380952406	0.100000000002	0	0	0.421052631581	0.0476190476199	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655905.43	3.08	0.315309819783	0.510690180217	2.254	0.0500000000009	0.0952380952327	0	0	0.157894736837	0	0.0476190476199	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655905.63	3.023	0.31246201539	0.45653798461	2.254	0.0526315789484	0.0526315789484	0	0	0.0526315789484	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655905.83	3.023	0.315309819783	0.453690180217	2.254	0.0526315789484	0.14285714286	0	0	0.285714285719	0	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655906.03	3.046	0.31246201539	0.47953798461	2.254	0.13636363636	0.0526315789484	0	0	0.0999999999936	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655906.23	3.031	0.31246201539	0.46453798461	2.254	0.263157894732	0.181818181821	0	0	0.352941176474	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655906.43	3.031	0.315309819783	0.461690180217	2.254	0.111111111104	0.0499999999927	0	0	0	0	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655906.63	3.26	0.31246201539	0.69353798461	2.254	0.0952380952397	0.100000000002	0	0	0.249999999998	0.35	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655906.83	3.092	0.315309819783	0.522690180217	2.254	0.100000000003	0.100000000002	0	0	0.5	0.619047619046	0.450000000003	0.0499999999927	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655907.03	3.191	0.315309819783	0.621690180217	2.254	0.0526315789484	0.0526315789484	0	0	0.399999999998	0.14285714286	0.136363636366	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655907.24	3.191	0.31246201539	0.62453798461	2.254	0.0952380952397	0.14285714286	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655907.44	3.027	0.31246201539	0.46053798461	2.254	0	0.0999999999936	0	0	0.0500000000014	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655907.64	3.027	0.315309819783	0.457690180217	2.254	0.100000000002	0	0	0	0.0500000000009	0	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655907.84	3.015	0.31246201539	0.44853798461	2.254	0.0952380952406	0.136363636366	0	0	0.0952380952319	0.157894736845	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655908.04	3.015	0.315309819783	0.445690180217	2.254	0.0526315789393	0.0526315789484	0	0	0.0526315789484	0.263157894732	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655908.24	3.073	0.315309819783	0.503690180217	2.254	0.0500000000009	0.100000000002	0	0	0.0952380952406	0	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655908.44	3.023	0.31246201539	0.45653798461	2.254	0.0500000000009	0.142857142852	0	0	0.263157894732	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655908.64	3.069	0.31246201539	0.50253798461	2.254	0.0526315789489	0.0526315789489	0	0	0.31578947369	0.0500000000014	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655908.84	3.069	0.315309819783	0.499690180217	2.254	0.0952380952397	0.100000000002	0	0	0	0	0	0	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655909.04	3.015	0.31246201539	0.44853798461	2.254	0.0526315789484	0.100000000002	0	0	0.411764705874	0.650000000003	0.0500000000014	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655909.24	3.172	0.315309819783	0.602690180217	2.254	0.0952380952397	0.0500000000009	0	0	0.35	0.473684210526	0.142857142845	0.190476190479	54.0	57.0	57.0	55.0	54.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655909.44	3.172	0.31246201539	0.60553798461	2.254	0	0.0526315789393	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655909.64	3.065	0.31246201539	0.49853798461	2.254	0.0999999999936	0.14285714286	0	0	0.100000000002	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
