time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1513656314.48	3.034	0.352316918162	0.427683081838	2.254	0.0500000000009	0.0526315789489	0	0	0	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656314.68	3.038	0.352316918162	0.431683081838	2.254	0.0526315789484	0.100000000002	0	0	0	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656314.88	3.038	0.352316918162	0.431683081838	2.254	0.0500000000014	0.136363636366	0	0	0	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656315.08	3.042	0.352316918162	0.435683081838	2.254	0	0.100000000002	0	0	0	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656315.28	3.042	0.352813372645	0.435186627355	2.254	0.0526315789484	0.0999999999936	0	0	0.599999999998	0.0476190476199	0	0	58.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656315.48	3.092	0.352813372645	0.485186627355	2.254	0.0952380952406	0.100000000002	0	0	0.333333333337	0.5	0.0500000000009	0	58.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656315.68	3.157	0.352813372645	0.550186627355	2.254	0.0526315789484	0.100000000003	0	0	0.449999999994	0.5	0	0	58.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656315.88	3.084	0.352316918162	0.477683081838	2.254	0.0952380952319	0.100000000002	0	0	0	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656316.08	3.084	0.352316918162	0.477683081838	2.254	0	0.0999999999936	0	0	0	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656316.28	3.042	0.352316918162	0.435683081838	2.254	0.0500000000014	0.0526315789484	0	0	0	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656316.48	3.042	0.352316918162	0.435683081838	2.254	0.0526315789484	0.0526315789484	0	0	0.0952380952406	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656316.68	3.038	0.351822911353	0.432177088647	2.254	0.136363636359	0.0952380952406	0	0	0	0	0	0	57.0	60.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656316.88	3.038	0.352813372645	0.431186627355	2.254	0.315789473684	0.100000000002	0	0	0.312499999996	0.549999999997	0	0	58.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656317.09	3.26	0.352316918162	0.653683081838	2.254	0.0476190476199	0.14285714286	0	0	0	0.0500000000009	0.0952380952397	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656317.29	3.034	0.351822911353	0.428177088647	2.254	0	0.0526315789393	0	0	0	0	0	0	57.0	60.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656317.49	3.034	0.351822911353	0.428177088647	2.254	0.0500000000009	0.100000000002	0	0	0	0	0	0	57.0	60.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656317.69	3.05	0.352316918162	0.443683081838	2.254	0.0526315789489	0.0526315789484	0	0	0.300000000005	0.200000000004	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656317.89	3.118	0.352813372645	0.511186627355	2.254	0.136363636359	0.0526315789489	0	0	0.473684210521	0.545454545452	0.105263157897	0	58.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656318.09	3.157	0.352316918162	0.550683081838	2.254	0	0.14285714286	0	0	0.157894736845	0.250000000005	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656318.29	3.157	0.352316918162	0.550683081838	2.254	0.0952380952397	0.0526315789393	0	0	0	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656318.49	3.034	0.352813372645	0.427186627355	2.254	0	0.0500000000009	0	0	0.52380952381	0	0	0	58.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656318.69	3.111	0.352316918162	0.504683081838	2.254	0.0500000000009	0.100000000002	0	0	0.0555555555567	0.0952380952406	0.0499999999927	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656318.89	3.073	0.352316918162	0.466683081838	2.254	0.14285714286	0.100000000002	0	0	0.100000000002	0.449999999994	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656319.09	3.073	0.352316918162	0.466683081838	2.254	0	0.100000000003	0	0	0	0	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656319.29	3.069	0.345907295407	0.469092704593	2.254	0.100000000003	0.0999999999854	0	0	0	0	0	0	57.0	60.0	60.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656319.49	3.038	0.351331343014	0.432668656986	2.254	0.0500000000009	0.0526315789484	0	0	0.0952380952319	0	0	0	57.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656319.69	3.042	0.351331343014	0.436668656986	2.254	0.0526315789484	0.14285714286	0	0	0.0500000000009	0	0	0	57.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656319.89	3.042	0.345907295407	0.442092704593	2.254	0.0999999999936	0.0952380952397	0	0	0	0	0	0	57.0	60.0	60.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656320.09	3.053	0.352316918162	0.446683081838	2.254	0.0500000000009	0.0526315789489	0	0	0.600000000002	0.210526315794	0.333333333333	0	58.0	60.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656320.29	3.199	0.352813372645	0.592186627355	2.254	0.136363636367	0.0999999999936	0	0	0.699999999997	0.57142857143	0.105263157888	0.0500000000009	58.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656320.49	3.095	0.351331343014	0.489668656986	2.254	0.100000000002	0.100000000002	0	0	0.0499999999927	0.0500000000009	0	0	57.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656320.69	3.095	0.351822911353	0.489177088647	2.254	0.0500000000009	0.100000000002	0	0	0	0	0	0	57.0	60.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656320.89	3.05	0.351822911353	0.444177088647	2.254	0.0526315789484	0.0526315789484	0	0	0	0	0	0	57.0	60.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656321.09	3.057	0.351822911353	0.451177088647	2.254	0.0500000000014	0.14285714286	0	0	0	0	0	0	57.0	60.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656321.29	3.057	0.351331343014	0.451668656986	2.254	0.0952380952319	0.0526315789393	0	0	0	0	0	0	57.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656321.49	3.042	0.351331343014	0.436668656986	2.254	0.0526315789484	0.142857142861	0	0	0.0526315789484	0	0	0	57.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656321.7	3.057	0.351822911353	0.451177088647	2.254	0.100000000002	0.0952380952397	0	0	0.363636363642	0	0	0	58.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656321.9	3.118	0.352316918162	0.511683081838	2.254	0.200000000004	0.0526315789484	0.0476190476203	0	0.529411764707	0.0526315789484	0.111111111112	0	58.0	61.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656322.1	3.118	0.351822911353	0.512177088647	2.254	0.0999999999854	0.100000000002	0	0	0.0555555555471	0	0	0	57.0	60.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656322.3	3.168	0.351822911353	0.562177088647	2.254	0.0526315789484	0.0999999999936	0	0	0	0	0	0	57.0	61.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656322.5	3.088	0.352316918162	0.481683081838	2.254	0.0500000000014	0.142857142861	0	0	0.499999999991	0.599999999998	0.100000000002	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656322.7	3.176	0.351822911353	0.570177088647	2.254	0.100000000002	0.100000000002	0	0	0.111111111113	0.368421052633	0.190476190479	0	57.0	61.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656322.9	3.176	0.352316918162	0.569683081838	2.254	0.142857142852	0.100000000002	0	0	0.0526315789484	0.0500000000009	0	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656323.1	3.061	0.351822911353	0.455177088647	2.254	0	0.0526315789393	0	0	0.0476190476203	0	0	0	57.0	60.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656323.3	3.038	0.345907295407	0.438092704593	2.254	0.0526315789489	0.0526315789484	0	0	0.249999999989	0	0	0	57.0	60.0	60.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656323.5	3.103	0.351331343014	0.497668656986	2.254	0.0526315789484	0.14285714286	0	0	0.421052631587	0	0.0499999999923	0	57.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656323.7	3.103	0.345418156356	0.503581843644	2.254	0.0500000000009	0.0500000000014	0	0	0.0952380952319	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656323.9	3.046	0.351822911353	0.440177088647	2.254	0.190476190479	0.14285714286	0	0	0.111111111113	0.399999999998	0	0	58.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656324.1	3.092	0.351331343014	0.486668656986	2.254	0	0.0526315789393	0	0	0	0	0	0	57.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656324.3	3.092	0.345907295407	0.492092704593	2.254	0.0526315789489	0.100000000002	0	0	0.136363636366	0	0	0	57.0	60.0	60.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656324.5	3.038	0.345418156356	0.438581843644	2.254	0.0526315789484	0.14285714286	0	0	0.0500000000014	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656324.7	3.05	0.345418156356	0.450581843644	2.254	0.0952380952319	0.0526315789484	0	0	0.299999999996	0.238095238093	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656324.9	3.141	0.351822911353	0.535177088647	2.254	0.181818181821	0.0999999999945	0	0	0.611111111113	0.526315789474	0.149999999995	0	57.0	61.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656325.1	3.141	0.345418156356	0.541581843644	2.254	0	0.100000000002	0	0	0.5	0.100000000002	0.150000000003	0.0999999999936	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656325.3	3.164	0.345418156356	0.564581843644	2.254	0.0526315789489	0.100000000002	0	0	0.0952380952406	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656325.5	3.046	0.345907295407	0.446092704593	2.254	0.0500000000009	0.14285714286	0	0	0	0	0	0	57.0	60.0	60.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656325.7	3.05	0.345418156356	0.450581843644	2.254	0.14285714286	0.100000000002	0	0	0.0500000000009	0	0.0476190476203	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656325.9	3.05	0.345418156356	0.450581843644	2.254	0.142857142852	0.0500000000014	0	0	0.0499999999923	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656326.1	3.042	0.351331343014	0.436668656986	2.254	0	0.0999999999936	0	0	0.0952380952406	0	0	0	57.0	60.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656326.31	3.042	0.345418156356	0.442581843644	2.254	0.0952380952397	0.100000000002	0	0	0	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656326.51	3.034	0.345418156356	0.434581843644	2.254	0.0526315789484	0.100000000002	0	0	0	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656326.71	3.034	0.345418156356	0.434581843644	2.254	0.0952380952397	0.100000000002	0	0	0.57142857143	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656326.91	3.099	0.345418156356	0.499581843644	2.254	0.100000000002	0.0526315789393	0	0	0	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656327.11	3.092	0.351822911353	0.486177088647	2.254	0.210526315794	0.100000000002	0	0	0.437499999999	0.476190476186	0.238095238093	0.100000000002	57.0	61.0	61.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656327.31	3.275	0.352316918162	0.668683081838	2.254	0.0999999999936	0.0526315789489	0	0	0.473684210526	0.31578947369	0.0526315789484	0	57.0	61.0	61.0	59.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656327.51	3.275	0.345418156356	0.675581843644	2.254	0.0999999999945	0.136363636366	0	0	0.0526315789484	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656327.71	3.053	0.345418156356	0.453581843644	2.254	0.100000000002	0.0526315789484	0	0	0.136363636366	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656327.91	3.042	0.345418156356	0.442581843644	2.254	0	0.0999999999936	0	0	0.0500000000014	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656328.11	3.042	0.345418156356	0.442581843644	2.254	0	0.14285714286	0	0	0	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656328.31	3.031	0.345418156356	0.431581843644	2.254	0.0952380952406	0.100000000003	0	0	0.578947368423	0.0500000000014	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656328.51	3.092	0.345418156356	0.492581843644	2.254	0.136363636366	0.0526315789484	0	0	0	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656328.71	3.034	0.345418156356	0.434581843644	2.254	0.0526315789484	0.100000000002	0	0	0	0	0.0476190476203	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513656328.91	3.034	0.345418156356	0.434581843644	2.254	0.0526315789484	0.0499999999923	0	0	0	0	0	0	57.0	60.0	60.0	58.0	57.0	200000000.0	200000000.0	600000000.0	825000000.0	
