time watts usage_c0 usage_c1 usage_c2 usage_c3 usage_c4 usage_c5 usage_c6 usage_c7 temp4 temp5 temp6 temp7 temp_gpu freq_little_cluster freq_big_cluster freq_gpu freq_mem volts_little_cluster volts_big_cluster volts_gpu volts_mem
1505202525.53 2.863 0.0 0.166666666667 0.0 0.0 0.4 0.571428571429 0.0 0.0 47.0 49.0 49.0 47.0 45.0 200000000.0 1200000000.0 600000000.0 825000000.0 0.9 1.0 1.0 1.0
1505202525.63 2.863 0.333333333333 0.0 0.0 0.0 0.4 0.2 0.166666666667 0.0 47.0 50.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202525.73 2.863 0.166666666667 0.0 0.0 0.0 0.0 0.2 0.0 0.0 47.0 49.0 49.0 47.0 46.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202525.83 3.168 0.285714285714 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202525.93 3.168 0.166666666667 0.0 0.0 0.0 0.0 0.166666666667 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.03 2.592 0.0 0.142857142857 0.0 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.13 2.592 0.166666666667 0.0 0.0 0.0 0.0 0.166666666667 0.0 0.0 46.0 48.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.23 2.592 0.333333333333 0.0 0.0 0.0 0.0 0.166666666667 0.0 0.0 46.0 48.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.33 2.576 0.0 0.0 0.0 0.0 0.0 0.0 0.142857142857 0.0 46.0 48.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.43 2.576 0.0 0.0 0.0 0.0 0.142857142857 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.53 2.576 0.285714285714 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 200000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.63 2.592 0.166666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.73 2.592 0.166666666667 0.0 0.0 0.0 0.0 0.166666666667 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.83 2.592 0.0 0.0 0.0 0.0 0.666666666667 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202526.94 2.626 0.285714285714 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 49.0 47.0 45.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202527.04 2.626 0.166666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202527.14 2.649 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202527.24 2.649 0.166666666667 0.0 0.0 0.0 0.166666666667 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202527.34 2.649 0.166666666667 0.0 0.0 0.0 0.166666666667 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202527.44 2.607 0.0 0.0 0.0 0.0 0.0 0.0 0.166666666667 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202527.54 2.607 0.166666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202527.64 2.607 0.0 0.0 0.0 0.0 0.0 0.4 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505202527.74 2.599 0.285714285714 0.142857142857 0.0 0.0 0.25 0.75 0.0 0.0 47.0 50.0 49.0 47.0 45.0 200000000.0 1200000000.0 600000000.0 825000000.0 0.9 1.0 1.0 1.0
1505202527.84 2.599 0.166666666667 0.0 0.0 0.0 0.166666666667 0.166666666667 0.0 0.0 47.0 50.0 49.0 48.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202527.94 3.237 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 49.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202528.04 3.237 0.166666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202528.14 3.237 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202528.24 2.592 0.0 0.0 0.0 0.0 0.0 0.166666666667 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202528.34 2.592 0.166666666667 0.0 0.0 0.0 0.25 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202528.44 2.592 0.166666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 47.0 49.0 49.0 47.0 45.0 200000000.0 200000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202528.54 2.744 0.166666666667 0.0 0.166666666667 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202528.64 2.744 0.0 0.0 0.0 0.0 0.166666666667 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202528.74 2.744 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202528.84 2.607 0.0 0.0 0.0 0.142857142857 0.0 0.0 0.0 0.0 46.0 48.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.975 1.0 1.0
1505202528.94 2.607 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 200000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202529.04 2.622 0.2 0.0 0.0 0.0 0.0 0.166666666667 0.0 0.0 46.0 48.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202529.14 2.622 0.166666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202529.24 2.622 0.166666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202529.34 2.576 0.2 0.0 0.0 0.0 0.0 0.0 0.142857142857 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202529.44 2.576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202529.54 2.576 0.166666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 600000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202529.64 2.645 0.166666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202529.74 2.645 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202529.84 2.63 0.0 0.0 0.0 0.0 0.4 0.6 0.0 0.0 46.0 48.0 48.0 47.0 45.0 200000000.0 1200000000.0 600000000.0 825000000.0 0.9 1.05 1.0 1.0
1505202529.94 2.63 0.285714285714 0.0 0.0 0.0 0.666666666667 0.571428571429 0.0 0.0 49.0 51.0 50.0 48.0 45.0 200000000.0 1500000000.0 600000000.0 825000000.0 0.9 1.075 1.0 1.0
1505202530.04 2.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 48.0 51.0 50.0 48.0 45.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202530.14 3.489 0.2 0.166666666667 0.0 0.0 0.0 0.142857142857 0.0 0.0 47.0 50.0 49.0 48.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202530.25 3.489 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202530.35 3.489 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202530.45 2.607 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 46.0 49.0 49.0 47.0 45.0 200000000.0 200000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202530.55 2.607 0.0 0.0 0.0 0.0 0.666666666667 0.4 0.0 0.0 48.0 49.0 49.0 47.0 45.0 200000000.0 1400000000.0 600000000.0 825000000.0 0.9 1.05 1.0 1.0
1505202530.65 2.607 0.2 0.0 0.0 0.0 0.333333333333 0.5 0.285714285714 0.0 48.0 50.0 50.0 48.0 46.0 200000000.0 1300000000.0 600000000.0 825000000.0 0.9 0.975 1.0 1.0
1505202530.75 3.267 0.285714285714 0.0 0.0 0.0 0.4 0.5 0.333333333333 0.0 48.0 51.0 50.0 48.0 46.0 200000000.0 1100000000.0 600000000.0 825000000.0 0.9 1.025 1.0 1.0
1505202530.85 3.267 0.0 0.0 0.0 0.0 0.5 0.5 0.0 0.0 47.0 51.0 50.0 48.0 46.0 200000000.0 1300000000.0 600000000.0 825000000.0 0.9 0.975 1.0 1.0
1505202530.95 3.374 0.0 0.0 0.0 0.0 0.5 0.5 0.0 0.0 48.0 51.0 50.0 48.0 46.0 200000000.0 1100000000.0 600000000.0 825000000.0 0.9 0.975 1.0 1.0
1505202531.05 3.374 0.0 0.0 0.0 0.0 0.4 0.5 0.142857142857 0.0 48.0 51.0 50.0 48.0 46.0 200000000.0 1200000000.0 600000000.0 825000000.0 0.9 1.0 1.0 1.0
1505202531.15 3.374 0.285714285714 0.0 0.0 0.0 0.571428571429 0.25 0.285714285714 0.0 48.0 51.0 50.0 48.0 46.0 200000000.0 1200000000.0 600000000.0 825000000.0 0.9 1.0 1.0 1.0
1505202531.25 3.412 0.166666666667 0.0 0.0 0.0 0.666666666667 0.5 0.0 0.0 48.0 51.0 50.0 48.0 46.0 200000000.0 1200000000.0 600000000.0 825000000.0 0.9 0.975 1.0 1.0
1505202531.35 3.412 0.333333333333 0.0 0.0 0.0 0.5 0.571428571429 0.0 0.0 48.0 52.0 50.0 48.0 46.0 200000000.0 1300000000.0 600000000.0 825000000.0 0.9 1.025 1.0 1.0
1505202531.45 3.412 0.285714285714 0.142857142857 0.0 0.0 0.6 0.5 0.166666666667 0.142857142857 49.0 52.0 51.0 48.0 46.0 200000000.0 1300000000.0 600000000.0 825000000.0 0.9 1.0 1.0 1.0
1505202531.55 3.729 0.333333333333 0.0 0.0 0.0 0.5 0.571428571429 0.0 0.0 49.0 52.0 51.0 49.0 46.0 200000000.0 1300000000.0 600000000.0 825000000.0 0.9 0.975 1.0 1.0
1505202531.65 3.729 0.0 0.0 0.0 0.0 0.5 0.5 0.0 0.0 49.0 52.0 51.0 48.0 46.0 200000000.0 1300000000.0 600000000.0 825000000.0 0.9 0.95 1.0 1.0
1505202531.75 3.729 0.0 0.0 0.0 0.0 0.428571428571 0.428571428571 0.0 0.0 48.0 52.0 51.0 48.0 46.0 200000000.0 1100000000.0 600000000.0 825000000.0 0.9 0.975 1.0 1.0
1505202531.85 3.443 0.166666666667 0.0 0.0 0.0 0.2 0.333333333333 0.428571428571 0.0 48.0 52.0 51.0 48.0 46.0 200000000.0 1100000000.0 600000000.0 825000000.0 0.9 0.975 1.0 1.0
1505202531.95 3.443 0.375 0.0 0.0 0.0 0.2 0.4 0.2 0.0 48.0 52.0 51.0 49.0 46.0 200000000.0 900000000.0 600000000.0 825000000.0 0.9 0.925 1.0 1.0
1505202532.05 3.332 0.285714285714 0.0 0.0 0.0 0.714285714286 0.5 0.571428571429 0.2 48.0 52.0 51.0 48.0 46.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505202532.15 3.332 0.333333333333 0.0 0.0 0.0 0.6 0.75 0.5 0.2 50.0 53.0 53.0 49.0 46.0 200000000.0 1800000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202532.25 3.332 0.333333333333 0.0 0.0 0.0 0.5 0.666666666667 0.428571428571 0.2 51.0 55.0 54.0 50.0 47.0 200000000.0 1300000000.0 600000000.0 825000000.0 0.9 1.025 1.0 1.0
1505202532.38 4.508 0.333333333333 0.166666666667 0.0 0.0 0.0 0.5 0.0 0.428571428571 49.0 53.0 52.0 50.0 46.0 200000000.0 1000000000.0 600000000.0 825000000.0 0.9 0.95 1.0 1.0
1505202532.48 4.508 0.285714285714 0.0 0.0 0.0 0.428571428571 0.6 0.0 0.2 49.0 52.0 52.0 50.0 47.0 200000000.0 1200000000.0 600000000.0 825000000.0 0.9 1.0 1.0 1.0
1505202532.58 3.412 0.333333333333 0.0 0.0 0.0 0.333333333333 0.571428571429 0.166666666667 0.333333333333 49.0 52.0 51.0 50.0 46.0 200000000.0 1000000000.0 600000000.0 825000000.0 0.9 0.95 1.0 1.0
1505202532.68 3.412 0.0 0.0 0.0 0.0 0.5 0.25 0.0 0.2 49.0 52.0 51.0 50.0 46.0 200000000.0 1000000000.0 600000000.0 825000000.0 0.9 0.95 1.0 1.0
1505202532.78 0 0.0 0.0 0.0 0.0 0.25 0.4 0.166666666667 0.428571428571 49.0 52.0 51.0 49.0 46.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505202532.97 0 0.166666666667 0.166666666667 1.0 0.0 0.666666666667 0.833333333333 0.285714285714 0.285714285714 49.0 53.0 52.0 49.0 46.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202533.16 0 0.0 0.166666666667 0.0 0.0 0.166666666667 1.0 0.166666666667 0.0 50.0 58.0 53.0 50.0 47.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202533.34 0 0.166666666667 0.0 0.0 0.0 0.0 1.0 0.0 0.0 51.0 60.0 54.0 50.0 47.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202533.53 0 0.166666666667 0.166666666667 0.0 0.0 0.5 0.6 0.333333333333 0.166666666667 51.0 60.0 54.0 51.0 47.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505202533.71 0 0.166666666667 0.0 0.0 0.0 0.285714285714 0.0 1.0 0.0 52.0 58.0 59.0 52.0 48.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202533.9 0 0.166666666667 0.0 0.0 0.0 0.0 0.0 1.0 0.0 51.0 58.0 61.0 52.0 48.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202534.0 5.305 0.166666666667 0.0 0.0 0.0 0.2 0.0 1.0 0.0 52.0 59.0 61.0 53.0 48.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202534.1 5.305 0.6 0.0 0.0 0.0 0.5 0.285714285714 0.75 0.0 53.0 61.0 59.0 53.0 48.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202534.2 5.305 0.0 0.0 0.0 0.0 0.166666666667 1.0 0.0 0.0 55.0 61.0 60.0 53.0 48.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202534.3 5.305 0.5 0.0 0.0 0.0 0.6 0.6 0.8 0.166666666667 54.0 62.0 58.0 53.0 48.0 200000000.0 1500000000.0 600000000.0 825000000.0 0.9 1.15 1.0 1.0
1505202534.4 0 0.2 0.0 0.0 0.0 0.8 0.75 0.166666666667 0.0 54.0 59.0 58.0 52.0 48.0 200000000.0 1500000000.0 600000000.0 825000000.0 0.9 1.075 1.0 1.0
1505202534.59 0 0.0 0.0 0.0 0.0 0.5 0.5 0.2 0.0 52.0 56.0 55.0 52.0 48.0 200000000.0 2000000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202534.77 0 0.0 0.0 0.0 0.0 0.4 0.75 0.142857142857 0.0 50.0 54.0 54.0 51.0 48.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202534.88 3.63 0.166666666667 0.0 0.0 0.0 0.4 0.5 0.0 0.0 50.0 53.0 53.0 50.0 48.0 200000000.0 600000000.0 600000000.0 825000000.0 0.9 1.0 1.0 1.0
1505202534.98 3.63 0.0 0.0 0.0 0.0 0.75 0.333333333333 0.0 0.0 49.0 53.0 52.0 50.0 48.0 200000000.0 800000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202535.08 3.63 0.2 0.0 0.0 0.0 1.0 0.0 0.0 0.0 49.0 52.0 52.0 50.0 47.0 200000000.0 900000000.0 600000000.0 825000000.0 0.9 0.925 1.0 1.0
1505202535.18 3.63 0.166666666667 0.0 0.0 0.0 1.0 0.0 0.0 0.0 49.0 52.0 52.0 50.0 47.0 200000000.0 600000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202535.28 3.126 1.0 0.0 0.0 0.0 0.166666666667 0.8 0.0 0.2 49.0 52.0 52.0 49.0 47.0 200000000.0 200000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202535.38 0 0.833333333333 0.0 0.0 0.0 1.0 0.0 0.0 0.0 49.0 52.0 51.0 49.0 47.0 200000000.0 700000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202535.56 0 0.8 0.125 0.0 0.0 0.5 0.0 0.833333333333 0.0 49.0 52.0 51.0 49.0 47.0 200000000.0 1100000000.0 600000000.0 825000000.0 0.9 1.025 1.0 1.0
1505202535.71 0 0.5 0.0 0.0 0.0 0.8 0.5 0.0 0.0 49.0 52.0 51.0 49.0 47.0 200000000.0 500000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202535.91 0 0.0 0.0 0.0 0.0 0.5 0.6 0.0 0.0 50.0 56.0 53.0 50.0 47.0 200000000.0 1600000000.0 600000000.0 825000000.0 0.9 1.1125 1.0 1.0
1505202536.1 0 0.5 0.166666666667 0.0 0.0 0.5 0.6 0.2 0.0 50.0 53.0 51.0 49.0 47.0 200000000.0 1200000000.0 600000000.0 825000000.0 0.9 0.95 1.0 1.0
1505202536.3 0 0.428571428571 0.0 0.0 0.0 1.0 0.166666666667 0.0 0.0 48.0 51.0 51.0 49.0 47.0 200000000.0 800000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202536.46 3.095 0.857142857143 0.0 0.0 0.0 0.714285714286 0.666666666667 0.5 0.0 49.0 51.0 51.0 49.0 47.0 200000000.0 1400000000.0 600000000.0 825000000.0 0.9 1.05 1.0 1.0
1505202536.62 3.095 0.2 0.0 0.0 0.0 0.4 0.8 0.666666666667 0.0 49.0 52.0 52.0 49.0 47.0 200000000.0 1500000000.0 600000000.0 825000000.0 0.9 1.0 1.0 1.0
1505202536.72 3.095 0.666666666667 0.0 0.0 0.0 0.5 0.428571428571 0.571428571429 0.0 49.0 52.0 51.0 49.0 47.0 200000000.0 1100000000.0 600000000.0 825000000.0 0.9 0.975 1.0 1.0
1505202536.82 3.095 0.0 0.0 0.0 0.0 0.333333333333 0.8 0.0 0.0 48.0 51.0 51.0 49.0 47.0 200000000.0 1500000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202536.92 3.79 0.333333333333 0.0 0.0 0.0 1.0 0.285714285714 0.833333333333 0.0 52.0 52.0 51.0 49.0 47.0 200000000.0 1400000000.0 600000000.0 825000000.0 0.9 1.05 1.0 1.0
1505202537.02 3.79 0.166666666667 0.0 0.0 0.0 1.0 0.0 0.8 0.0 49.0 51.0 51.0 49.0 47.0 200000000.0 1400000000.0 600000000.0 825000000.0 0.9 1.05 1.0 1.0
1505202537.12 3.79 0.166666666667 0.0 0.0 0.0 0.571428571429 0.4 0.333333333333 0.0 48.0 51.0 51.0 49.0 47.0 200000000.0 400000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202537.22 3.79 0.0 0.0 0.0 0.0 0.333333333333 0.6 0.142857142857 0.0 48.0 51.0 50.0 49.0 46.0 200000000.0 800000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202537.32 3.706 0.285714285714 0.0 0.0 0.0 0.25 0.5 0.2 0.0 48.0 50.0 51.0 49.0 46.0 200000000.0 800000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202537.42 3.706 0.25 0.0 0.0 0.0 0.333333333333 0.6 0.0 0.0 47.0 50.0 50.0 48.0 46.0 200000000.0 1500000000.0 600000000.0 825000000.0 0.9 1.075 1.0 1.0
1505202537.52 3.706 0.2 0.0 0.0 0.0 0.4 0.5 0.0 0.0 47.0 50.0 50.0 48.0 46.0 200000000.0 1400000000.0 600000000.0 825000000.0 0.9 1.3 1.0 1.0
1505202537.62 3.706 0.2 0.0 0.0 0.0 0.0 0.8 0.4 0.0 48.0 51.0 50.0 48.0 46.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202537.72 3.092 0.2 0.0 0.0 0.0 0.6 0.2 0.2 0.0 48.0 51.0 50.0 48.0 46.0 200000000.0 500000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202537.82 3.092 0.0 0.0 0.0 0.0 0.666666666667 0.2 0.0 0.0 48.0 50.0 50.0 48.0 46.0 200000000.0 600000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202537.92 3.092 0.0 0.0 0.0 0.0 1.0 0.0 0.166666666667 0.0 47.0 50.0 50.0 48.0 46.0 200000000.0 600000000.0 600000000.0 825000000.0 0.9 1.05 1.0 1.0
1505202538.02 3.092 0.166666666667 0.0 0.0 0.0 0.5 0.8 0.0 0.0 47.0 50.0 50.0 48.0 46.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.925 1.0 1.0
1505202538.12 3.065 0.0 0.0 0.0 0.0 0.5 0.75 0.0 0.0 47.0 50.0 50.0 48.0 46.0 200000000.0 300000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202538.22 3.065 0.444444444444 0.0 0.0 0.0 0.4 0.4 0.2 0.0 47.0 50.0 50.0 48.0 46.0 200000000.0 200000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202538.32 3.065 0.0 0.0 0.0 0.0 0.428571428571 0.666666666667 0.0 0.0 47.0 50.0 50.0 48.0 46.0 200000000.0 500000000.0 600000000.0 825000000.0 0.9 1.075 1.0 1.0
1505202538.42 3.324 0.285714285714 0.0 0.0 0.0 0.2 1.0 0.0 0.0 47.0 50.0 50.0 48.0 46.0 200000000.0 1500000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
1505202538.52 3.324 0.2 0.0 0.0 0.0 0.8 0.2 0.0 0.0 47.0 50.0 50.0 48.0 46.0 200000000.0 600000000.0 600000000.0 825000000.0 0.9 0.9 1.0 1.0
