time,temp4,temp5,temp6,temp7,big_dyn,big_tot,little_dyn,little_tot,4_tot,5_tot,6_tot,7_tot
1513655966.56,54.0,57.0,57.0,55.0,0.2584777789473545,0.3358231456858527,0.0015572831924723254,0.07475612226276654,0.061850799158484134,0.21809143037098816,0.03654457447175588,0.01933634168462455
1513655966.76,54.0,57.0,57.0,55.0,0.13323310669791746,0.21057847343641567,0.0019213234203597292,0.07512016249065395,0.07258272872955476,0.058383692183810516,0.05342529846994323,0.02618675405310716
1513655966.96,54.0,58.0,57.0,55.0,1.390671169838817,1.47040222956694,0.0018664284654184259,0.07551676853119137,0.15865308112824542,1.2718836185746332,0.019932764932030746,0.019932764932030746
1513655967.17,55.0,59.0,58.0,55.0,0.8120546926485515,0.9307545159956881,0.0012134674217569807,0.07623205821034754,0.11513072521053637,0.7178187828933564,0.06813005205501112,0.029674955836784176
1513655967.37,56.0,62.0,59.0,56.0,0.29429245804765863,0.4241275467266342,0.0022323948320114406,0.08052490569429106,0.10064848805687383,0.25856151433027263,0.032458772169743896,0.032458772169743896
1513655967.57,56.0,60.0,59.0,56.0,0.3324194161790321,0.42416012884541915,0.0029460292469754125,0.08029139598547362,0.048505902488606006,0.3297838700236196,0.02293517816659676,0.02293517816659676
1513655967.77,56.0,59.0,59.0,56.0,0.14028423537234522,0.22930910288269774,0.005465097737441564,0.08234043187207062,0.0584586002004045,0.0403574085372767,0.10823687726742842,0.022256216877588133
1513655967.97,56.0,59.0,58.0,56.0,0.0556354524145849,0.13781225319337184,0.003543219818019374,0.07995086900438367,0.0706161073678011,0.02610774543617726,0.020544200194696736,0.020544200194696736
1513655968.17,55.0,58.0,58.0,56.0,0.021568701158233096,0.10129976088635609,0.0007685293654549356,0.07624781580539418,0.02945018607372161,0.024011659706804946,0.023826255398750478,0.02401165970707905
1513655968.37,54.0,57.0,57.0,55.0,-3.71237683490951e-11,0.07734536670137444,0.0007502310470545801,0.0739490701173488,0.01933634166560994,0.019336341666515395,0.01933634168462455,0.01933634168462455
1513655968.57,54.0,57.0,57.0,55.0,0.01262558114945143,0.08997094788794964,0.0015370587354447494,0.07473589780573897,0.02249273697198741,0.02249273697198741,0.02249273697198741,0.02249273697198741
1513655968.77,54.0,57.0,57.0,55.0,0.10283203620862644,0.18017740294712464,0.0015409110129028507,0.07473975008319707,0.04504435073358051,0.09646036884429501,0.01933634168462455,0.01933634168462455
1513655968.97,54.0,57.0,57.0,55.0,0.0199351281523683,0.0972804948908665,0.001502388237535633,0.07470122730782985,0.02642152454977019,0.026067265406514745,0.025455363249957022,0.01933634168462455
1513655969.17,54.0,57.0,57.0,55.0,0.027585303397082355,0.10493067013558056,0.0016179565638455573,0.07481679563413977,0.033128993383515146,0.033128993382816316,0.01933634168462455,0.01933634168462455
1513655969.37,54.0,57.0,57.0,55.0,0.06737334986368011,0.14471871660217833,0.001981996791605385,0.07518083586189961,0.06468378870795889,0.041362244524970324,0.01933634168462455,0.01933634168462455
1513655969.57,54.0,57.0,57.0,55.0,0.024322810779088218,0.10166817751758642,0.002585053330792483,0.0757838924010867,0.03492959571829218,0.02566693627083177,0.02173530384383792,0.01933634168462455
1513655969.77,54.0,57.0,57.0,55.0,0.020858050754299255,0.09820341749279746,0.0026898527903910442,0.07588869186068527,0.03207408260324339,0.027456651520304964,0.01933634168462455,0.01933634168462455
1513655969.97,54.0,57.0,57.0,55.0,0.029884078681805835,0.10722944542030405,0.002305588105396137,0.07550442717569035,0.04446012464669762,0.024096637404357316,0.01933634168462455,0.01933634168462455
1513655970.17,54.0,57.0,57.0,55.0,0.02487982171350125,0.10222518845199946,0.0019819967916668677,0.07518083586196109,0.03170264360133973,0.026844453562553237,0.024341749603481934,0.01933634168462455
1513655970.37,54.0,56.0,57.0,55.0,0.023442234038168128,0.10078760077666633,0.0026898527903910442,0.07543946746045135,0.036830546190618964,0.025284371216798267,0.01933634168462455,0.01933634168462455
